AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 7,All,2010-11,36,7.3,6.6,6.5,0,146,"2,231",94.80%
Region,Region 7,All,2010-11,37,7.4,6.7,7.2,0,163,"2,252",95.70%
Region,Region 7,All,2010-11,38,7.4,6.8,6.9,0,158,"2,300",97.80%
Region,Region 7,All,2010-11,39,7.5,6.8,7,0,163,"2,313",98.30%
Region,Region 8,All,2010-11,40,7.3,6.5,7.9,1,109,"1,400",99.90%
Region,Region 8,All,2010-11,41,7.5,6.6,8.3,0,113,"1,356",96.80%
Region,Region 8,All,2010-11,42,7.6,6.8,6.8,0,90,"1,316",93.90%
Region,Region 8,All,2010-11,43,7.8,6.9,7.7,0,109,"1,414",> 100%
Region,Region 8,All,2010-11,44,7.9,7.1,7.2,0,101,"1,408",> 100%
Region,Region 8,All,2010-11,45,8.1,7.3,7,1,99,"1,419",> 100%
Region,Region 8,All,2010-11,46,8.3,7.5,6.4,0,91,"1,431",> 100%
Region,Region 8,All,2010-11,47,8.5,7.6,7.6,2,107,"1,436",> 100%
Region,Region 8,All,2010-11,48,8.6,7.8,7.7,0,113,"1,477",> 100%
Region,Region 8,All,2010-11,49,8.8,8,7.6,0,107,"1,406",> 100%
Region,Region 8,All,2010-11,50,8.9,8.1,6.8,0,99,"1,451",> 100%
Region,Region 8,All,2010-11,51,9.1,8.2,7.6,1,111,"1,483",> 100%
Region,Region 8,All,2010-11,52,9.2,8.4,9.5,0,147,"1,547",> 100%
Region,Region 8,All,2010-11,1,9.3,8.5,6.7,1,100,"1,511",> 100%
Region,Region 8,All,2010-11,2,9.4,8.6,8.3,2,119,"1,460",> 100%
Region,Region 8,All,2010-11,3,9.5,8.6,8.3,4,117,"1,451",> 100%
Region,Region 8,All,2010-11,4,9.5,8.7,8.4,4,120,"1,470",> 100%
Region,Region 8,All,2010-11,5,9.5,8.7,7.7,6,108,"1,485",> 100%
Region,Region 8,All,2010-11,6,9.6,8.7,8.3,7,114,"1,450",> 100%
Region,Region 8,All,2010-11,7,9.5,8.7,8.8,7,128,"1,529",> 100%
Region,Region 8,All,2010-11,8,9.5,8.7,9.5,3,139,"1,502",> 100%
Region,Region 8,All,2010-11,9,9.5,8.6,9.5,11,135,"1,531",> 100%
Region,Region 8,All,2010-11,10,9.4,8.6,10.7,7,153,"1,498",> 100%
Region,Region 8,All,2010-11,11,9.3,8.5,8.9,9,123,"1,477",> 100%
Region,Region 8,All,2010-11,12,9.2,8.4,8.3,8,116,"1,497",> 100%
Region,Region 8,All,2010-11,13,9.1,8.2,6.9,6,97,"1,488",> 100%
Region,Region 8,All,2010-11,14,8.9,8.1,7.3,0,112,"1,536",> 100%
Region,Region 8,All,2010-11,15,8.8,8,8.7,2,121,"1,411",> 100%
Region,Region 8,All,2010-11,16,8.6,7.8,9,1,127,"1,417",> 100%
Region,Region 8,All,2010-11,17,8.4,7.6,7.5,1,106,"1,419",> 100%
Region,Region 8,All,2010-11,18,8.3,7.4,7.1,2,103,"1,470",> 100%
Region,Region 8,All,2010-11,19,8.1,7.3,7.2,0,106,"1,465",> 100%
Region,Region 8,All,2010-11,20,7.9,7.1,8.2,0,122,"1,489",> 100%
Region,Region 8,All,2010-11,21,7.7,6.9,8.2,0,118,"1,435",> 100%
Region,Region 8,All,2010-11,22,7.5,6.7,7.6,0,105,"1,379",98.40%
Region,Region 8,All,2010-11,23,7.4,6.6,7.8,0,108,"1,388",99.10%
Region,Region 8,All,2010-11,24,7.2,6.4,6,0,83,"1,384",98.80%
Region,Region 8,All,2010-11,25,7.1,6.2,6.8,0,89,"1,303",93%
Region,Region 8,All,2010-11,26,6.9,6.1,5.1,0,69,"1,352",96.50%
Region,Region 8,All,2010-11,27,6.8,6,6,0,80,"1,341",95.70%
Region,Region 8,All,2010-11,28,6.7,5.9,5.8,0,77,"1,334",95.20%
Region,Region 8,All,2010-11,29,6.6,5.8,6.8,0,93,"1,372",97.90%
Region,Region 8,All,2010-11,30,6.5,5.7,4.8,0,63,"1,316",93.90%
Region,Region 8,All,2010-11,31,6.5,5.7,6,0,81,"1,360",97.10%
Region,Region 8,All,2010-11,32,6.5,5.7,6.4,0,92,"1,431",> 100%
Region,Region 8,All,2010-11,33,6.5,5.7,5.9,0,80,"1,355",96.70%
Region,Region 8,All,2010-11,34,6.5,5.7,6.9,0,94,"1,361",97.10%
Region,Region 8,All,2010-11,35,6.5,5.7,5.4,0,71,"1,319",94.10%
Region,Region 8,All,2010-11,36,6.6,5.8,5.9,0,79,"1,333",95.10%
Region,Region 8,All,2010-11,37,6.7,5.9,5.5,0,74,"1,353",96.60%
Region,Region 8,All,2010-11,38,6.7,5.9,7.2,0,100,"1,381",98.60%
Region,Region 8,All,2010-11,39,6.9,6.1,5.9,0,83,"1,403",> 100%
Region,Region 9,All,2010-11,40,9,8.3,7.8,1,438,"5,636",93.70%
Region,Region 9,All,2010-11,41,9.1,8.4,7.8,1,441,"5,668",94.30%
Region,Region 9,All,2010-11,42,9.2,8.6,8.3,1,461,"5,590",93%
Region,Region 9,All,2010-11,43,9.3,8.7,8.1,1,465,"5,780",96.10%
Region,Region 9,All,2010-11,44,9.5,8.8,8.4,1,494,"5,876",97.70%
Region,Region 9,All,2010-11,45,9.6,9,8.1,0,484,"5,993",99.70%
Region,Region 9,All,2010-11,46,9.8,9.1,8.3,1,510,"6,153",> 100%
Region,Region 9,All,2010-11,47,9.9,9.2,9.2,0,554,"6,002",99.80%
Region,Region 9,All,2010-11,48,10,9.4,9.3,2,589,"6,344",> 100%
Region,Region 9,All,2010-11,49,10.2,9.5,8.5,1,547,"6,432",> 100%
Region,Region 9,All,2010-11,50,10.3,9.6,9.4,1,581,"6,187",> 100%
Region,Region 9,All,2010-11,51,10.4,9.8,9.2,0,573,"6,196",> 100%
Region,Region 9,All,2010-11,52,10.5,9.9,10.6,5,666,"6,304",> 100%
Region,Region 9,All,2010-11,1,10.6,10,10.1,4,654,"6,489",> 100%
Region,Region 9,All,2010-11,2,10.7,10.1,10.4,4,697,"6,741",> 100%
Region,Region 9,All,2010-11,3,10.8,10.1,10.5,8,677,"6,507",> 100%
Region,Region 9,All,2010-11,4,10.8,10.2,10.7,7,682,"6,457",> 100%
Region,Region 9,All,2010-11,5,10.9,10.2,10.7,10,693,"6,596",> 100%
Region,Region 9,All,2010-11,6,10.9,10.2,10.8,19,697,"6,607",> 100%
Region,Region 9,All,2010-11,7,10.9,10.3,11.3,25,734,"6,738",> 100%
Region,Region 9,All,2010-11,8,10.9,10.2,11.3,21,740,"6,761",> 100%
Region,Region 9,All,2010-11,9,10.8,10.2,11,26,728,"6,878",> 100%
Region,Region 9,All,2010-11,10,10.8,10.2,11.2,20,739,"6,752",> 100%
Region,Region 9,All,2010-11,11,10.7,10.1,10.9,20,683,"6,430",> 100%
Region,Region 9,All,2010-11,12,10.6,10,10.7,11,669,"6,353",> 100%
Region,Region 9,All,2010-11,13,10.5,9.9,10,15,649,"6,651",> 100%
Region,Region 9,All,2010-11,14,10.4,9.8,10.1,7,629,"6,328",> 100%
Region,Region 9,All,2010-11,15,10.3,9.7,9.6,6,593,"6,265",> 100%
Region,Region 9,All,2010-11,16,10.2,9.5,9.4,9,562,"6,073",> 100%
Region,Region 9,All,2010-11,17,10,9.4,8.8,1,533,"6,072",> 100%
Region,Region 9,All,2010-11,18,9.9,9.2,9.1,3,548,"6,064",> 100%
Region,Region 9,All,2010-11,19,9.7,9.1,9.1,0,540,"5,955",99%
Region,Region 9,All,2010-11,20,9.6,8.9,8.9,0,538,"6,045",> 100%
Region,Region 9,All,2010-11,21,9.4,8.8,8.7,0,509,"5,866",97.60%
Region,Region 9,All,2010-11,22,9.3,8.6,8.3,1,484,"5,811",96.60%
Region,Region 9,All,2010-11,23,9.1,8.5,9.1,0,547,"6,039",> 100%
Region,Region 9,All,2010-11,24,9,8.3,8.7,1,518,"5,986",99.60%
Region,Region 9,All,2010-11,25,8.8,8.2,8.4,0,492,"5,871",97.60%
Region,Region 9,All,2010-11,26,8.7,8.1,8.4,2,503,"6,011",100%
Region,Region 9,All,2010-11,27,8.6,8,7.6,1,444,"5,854",97.40%
Region,Region 9,All,2010-11,28,8.5,7.9,7.9,0,436,"5,492",91.30%
Region,Region 9,All,2010-11,29,8.4,7.8,7.8,0,442,"5,698",94.80%
Region,Region 9,All,2010-11,30,8.3,7.7,7.8,0,440,"5,654",94%
Region,Region 9,All,2010-11,31,8.3,7.7,7.8,0,443,"5,660",94.10%
Region,Region 9,All,2010-11,32,8.3,7.6,7.6,0,437,"5,720",95.10%
Region,Region 9,All,2010-11,33,8.2,7.6,7.2,1,410,"5,704",94.90%
Region,Region 9,All,2010-11,34,8.2,7.6,7.4,0,424,"5,731",95.30%
Region,Region 9,All,2010-11,35,8.2,7.6,8.1,0,459,"5,672",94.30%
Region,Region 9,All,2010-11,36,8.3,7.6,8,0,458,"5,750",95.60%
Region,Region 9,All,2010-11,37,8.3,7.7,7.6,1,429,"5,646",93.90%
Region,Region 9,All,2010-11,38,8.4,7.8,8.1,0,470,"5,794",96.40%
Region,Region 9,All,2010-11,39,8.5,7.8,7.6,0,435,"5,689",94.60%
Region,Region 10,All,2010-11,40,7.5,6.7,7.1,0,125,"1,771",95.90%
Region,Region 10,All,2010-11,41,7.6,6.8,7.2,0,125,"1,746",94.60%
Region,Region 10,All,2010-11,42,7.7,6.9,7.9,0,147,"1,862",> 100%
Region,Region 10,All,2010-11,43,7.9,7.1,7.4,1,143,"1,934",> 100%
Region,Region 10,All,2010-11,44,8,7.2,6.9,0,131,"1,889",> 100%
Region,Region 10,All,2010-11,45,8.2,7.4,6.7,0,122,"1,809",98%
Region,Region 10,All,2010-11,46,8.3,7.5,7,0,127,"1,803",97.70%
Region,Region 10,All,2010-11,47,8.5,7.7,7.9,1,152,"1,949",> 100%
Region,Region 10,All,2010-11,48,8.6,7.8,7.9,0,152,"1,918",> 100%
Region,Region 10,All,2010-11,49,8.8,8,6.8,1,130,"1,936",> 100%
Region,Region 10,All,2010-11,50,8.9,8.1,7.6,0,142,"1,874",> 100%
Region,Region 10,All,2010-11,51,9,8.3,7.6,0,146,"1,920",> 100%
Region,Region 10,All,2010-11,52,9.2,8.4,7.7,0,148,"1,924",> 100%
Region,Region 10,All,2010-11,1,9.3,8.5,7.8,1,152,"1,956",> 100%
Region,Region 10,All,2010-11,2,9.4,8.6,8,0,154,"1,933",> 100%
Region,Region 10,All,2010-11,3,9.4,8.7,7.1,2,136,"1,956",> 100%
Region,Region 10,All,2010-11,4,9.5,8.7,8.1,1,155,"1,924",> 100%
Region,Region 10,All,2010-11,5,9.5,8.8,8.2,2,150,"1,859",> 100%
Region,Region 10,All,2010-11,6,9.6,8.8,8,5,156,"2,022",> 100%
Region,Region 10,All,2010-11,7,9.6,8.8,8.4,6,162,"2,004",> 100%
Region,Region 10,All,2010-11,8,9.6,8.8,9.9,6,195,"2,037",> 100%
Region,Region 10,All,2010-11,9,9.5,8.7,9.3,12,180,"2,058",> 100%
Region,Region 10,All,2010-11,10,9.5,8.7,9.8,9,185,"1,977",> 100%
Region,Region 10,All,2010-11,11,9.4,8.6,9.6,14,180,"2,011",> 100%
Region,Region 10,All,2010-11,12,9.3,8.5,8.2,10,163,"2,113",> 100%
Region,Region 10,All,2010-11,13,9.2,8.4,8.9,10,164,"1,946",> 100%
Region,Region 10,All,2010-11,14,9.1,8.3,8.7,14,161,"2,007",> 100%
Region,Region 10,All,2010-11,15,9,8.2,9,2,175,"1,969",> 100%
Region,Region 10,All,2010-11,16,8.8,8.1,8.4,3,158,"1,923",> 100%
Region,Region 10,All,2010-11,17,8.7,7.9,6.6,1,125,"1,897",> 100%
Region,Region 10,All,2010-11,18,8.5,7.8,7.1,1,137,"1,934",> 100%
Region,Region 10,All,2010-11,19,8.4,7.6,8.9,0,167,"1,880",> 100%
Region,Region 10,All,2010-11,20,8.2,7.4,8.6,2,166,"1,947",> 100%
Region,Region 10,All,2010-11,21,8,7.3,7.1,0,131,"1,839",99.60%
Region,Region 10,All,2010-11,22,7.9,7.1,7.5,1,134,"1,789",96.90%
Region,Region 10,All,2010-11,23,7.7,7,7.6,0,139,"1,825",98.90%
Region,Region 10,All,2010-11,24,7.6,6.8,7.9,0,137,"1,728",93.60%
Region,Region 10,All,2010-11,25,7.4,6.7,6.4,0,119,"1,851",> 100%
Region,Region 10,All,2010-11,26,7.3,6.5,7.6,1,138,"1,827",99%
Region,Region 10,All,2010-11,27,7.2,6.4,6.6,0,115,"1,754",95%
Region,Region 10,All,2010-11,28,7.1,6.3,7.6,0,141,"1,849",> 100%
Region,Region 10,All,2010-11,29,7,6.2,6.3,0,114,"1,806",97.80%
Region,Region 10,All,2010-11,30,6.9,6.2,6.7,0,118,"1,771",95.90%
Region,Region 10,All,2010-11,31,6.9,6.1,6.3,0,113,"1,801",97.60%
Region,Region 10,All,2010-11,32,6.8,6.1,5.8,0,98,"1,690",91.60%
Region,Region 10,All,2010-11,33,6.8,6.1,6.1,0,108,"1,777",96.30%
Region,Region 10,All,2010-11,34,6.8,6.1,6.2,0,111,"1,792",97.10%
Region,Region 10,All,2010-11,35,6.8,6.1,6.4,0,109,"1,698",92%
Region,Region 10,All,2010-11,36,6.9,6.1,5.9,0,108,"1,830",99.10%
Region,Region 10,All,2010-11,37,6.9,6.2,6.3,0,111,"1,767",95.70%
Region,Region 10,All,2010-11,38,7,6.2,6.1,0,106,"1,737",94.10%
Region,Region 10,All,2010-11,39,7.1,6.3,6.1,0,108,"1,775",96.20%
Region,Region 1,All,2009-10,40,9.1,8.2,8.6,1,193,"2,255",98.50%
Region,Region 1,All,2009-10,41,9.2,8.3,9.2,1,208,"2,260",98.70%
Region,Region 1,All,2009-10,42,9.3,8.5,8.8,2,211,"2,420",> 100%
Region,Region 1,All,2009-10,43,9.4,8.6,9.4,7,198,"2,186",95.50%
Region,Region 1,All,2009-10,44,9.6,8.7,10,9,222,"2,321",> 100%
Region,Region 1,All,2009-10,45,9.7,8.8,9.6,19,208,"2,370",> 100%
Region,Region 1,All,2009-10,46,9.8,9,9.1,16,193,"2,299",> 100%
Region,Region 1,All,2009-10,47,10,9.1,7.6,9,159,"2,197",96%
Region,Region 1,All,2009-10,48,10.1,9.2,8.7,12,185,"2,254",98.50%
Region,Region 1,All,2009-10,49,10.2,9.4,8.4,5,190,"2,326",> 100%
Region,Region 1,All,2009-10,50,10.3,9.5,9.4,6,215,"2,360",> 100%
Region,Region 1,All,2009-10,51,10.4,9.6,8.1,2,185,"2,307",> 100%
Region,Region 1,All,2009-10,52,10.5,9.7,8.2,2,202,"2,487",> 100%
Region,Region 1,All,2009-10,1,10.6,9.7,8.7,3,213,"2,479",> 100%
Region,Region 1,All,2009-10,2,10.7,9.8,9.1,2,221,"2,464",> 100%
Region,Region 1,All,2009-10,3,10.7,9.9,9.3,2,229,"2,471",> 100%
Region,Region 1,All,2009-10,4,10.8,9.9,9.9,1,238,"2,421",> 100%
Region,Region 1,All,2009-10,5,10.8,9.9,8.4,2,202,"2,426",> 100%
Region,Region 1,All,2009-10,6,10.8,9.9,9.3,1,223,"2,404",> 100%
Region,Region 1,All,2009-10,7,10.8,9.9,10.6,1,254,"2,408",> 100%
Region,Region 1,All,2009-10,8,10.8,9.9,9.8,1,249,"2,543",> 100%
Region,Region 1,All,2009-10,9,10.7,9.9,10.2,1,245,"2,410",> 100%
Region,Region 1,All,2009-10,10,10.7,9.8,9.4,0,227,"2,418",> 100%
Region,Region 1,All,2009-10,11,10.6,9.8,10.1,0,241,"2,392",> 100%
Region,Region 1,All,2009-10,12,10.5,9.7,9.6,0,227,"2,365",> 100%
Region,Region 1,All,2009-10,13,10.4,9.6,8.9,0,211,"2,380",> 100%
Region,Region 1,All,2009-10,14,10.3,9.5,8.7,0,196,"2,247",98.10%
Region,Region 1,All,2009-10,15,10.2,9.4,8.6,0,195,"2,275",99.40%
Region,Region 1,All,2009-10,16,10.1,9.2,8.3,0,189,"2,286",99.90%
Region,Region 1,All,2009-10,17,9.9,9.1,8.5,0,194,"2,294",> 100%
Region,Region 1,All,2009-10,18,9.8,9,8.3,0,188,"2,262",98.80%
Region,Region 1,All,2009-10,19,9.7,8.8,8.4,0,185,"2,198",96%
Region,Region 1,All,2009-10,20,9.5,8.7,8,0,177,"2,215",96.80%
Region,Region 1,All,2009-10,21,9.4,8.6,8.5,0,182,"2,139",93.40%
Region,Region 1,All,2009-10,22,9.3,8.4,7.3,0,162,"2,233",97.50%
Region,Region 1,All,2009-10,23,9.1,8.3,8.2,0,174,"2,117",92.50%
Region,Region 1,All,2009-10,24,9,8.2,7.7,0,166,"2,160",94.30%
Region,Region 1,All,2009-10,25,8.9,8.1,7.4,0,162,"2,201",96.10%
Region,Region 1,All,2009-10,26,8.8,8,8.7,0,178,"2,053",89.70%
Region,Region 1,All,2009-10,27,8.7,7.9,7.7,0,168,"2,193",95.80%
Region,Region 1,All,2009-10,28,8.6,7.8,6.9,0,140,"2,042",89.20%
Region,Region 1,All,2009-10,29,8.6,7.7,8.2,0,173,"2,098",91.60%
Region,Region 1,All,2009-10,30,8.5,7.7,7.9,0,166,"2,097",91.60%
Region,Region 1,All,2009-10,31,8.5,7.7,9.1,0,197,"2,175",95%
Region,Region 1,All,2009-10,32,8.5,7.6,7.6,0,153,"2,016",88.10%
Region,Region 1,All,2009-10,33,8.5,7.6,8.5,1,184,"2,170",94.80%
Region,Region 1,All,2009-10,34,8.5,7.7,7.9,0,165,"2,076",90.70%
Region,Region 1,All,2009-10,35,8.5,7.7,7.3,0,158,"2,166",94.60%
Region,Region 1,All,2009-10,36,8.5,7.7,7.9,0,163,"2,052",89.60%
Region,Region 1,All,2009-10,37,8.6,7.8,7.2,0,156,"2,179",95.20%
Region,Region 1,All,2009-10,38,8.7,7.9,7.8,0,172,"2,198",96%
Region,Region 1,All,2009-10,39,8.8,7.9,8.8,0,194,"2,200",96.10%
Region,Region 2,All,2009-10,40,8,7.5,7.6,1,313,"4,132",99.60%
Region,Region 2,All,2009-10,41,8.1,7.6,8.1,4,328,"4,081",98.30%
Region,Region 2,All,2009-10,42,8.2,7.7,7.4,4,311,"4,238",> 100%
Region,Region 2,All,2009-10,43,8.3,7.8,8.3,8,335,"4,133",99.60%
Region,Region 2,All,2009-10,44,8.4,7.9,8.4,14,328,"4,049",97.60%
Region,Region 2,All,2009-10,45,8.5,8,9.1,19,371,"4,263",> 100%
Region,Region 2,All,2009-10,46,8.6,8.1,9.3,10,378,"4,191",> 100%
Region,Region 2,All,2009-10,47,8.7,8.2,8.7,10,339,"4,028",97.10%
Region,Region 2,All,2009-10,48,8.8,8.3,8.5,15,334,"4,093",98.60%
Region,Region 2,All,2009-10,49,8.9,8.3,7.9,11,322,"4,204",> 100%
Region,Region 2,All,2009-10,50,9,8.4,8.3,4,352,"4,314",> 100%
Region,Region 2,All,2009-10,51,9.1,8.5,7.8,1,345,"4,451",> 100%
Region,Region 2,All,2009-10,52,9.1,8.6,9.4,1,410,"4,378",> 100%
Region,Region 2,All,2009-10,1,9.2,8.6,10,4,438,"4,420",> 100%
Region,Region 2,All,2009-10,2,9.2,8.7,9.7,3,435,"4,515",> 100%
Region,Region 2,All,2009-10,3,9.3,8.7,9.7,1,422,"4,367",> 100%
Region,Region 2,All,2009-10,4,9.3,8.8,8.2,2,345,"4,208",> 100%
Region,Region 2,All,2009-10,5,9.3,8.8,9.1,3,377,"4,169",> 100%
Region,Region 2,All,2009-10,6,9.3,8.8,9.4,1,416,"4,434",> 100%
Region,Region 2,All,2009-10,7,9.3,8.8,9.3,2,410,"4,442",> 100%
Region,Region 2,All,2009-10,8,9.3,8.8,8.1,4,361,"4,513",> 100%
Region,Region 2,All,2009-10,9,9.3,8.7,8.9,1,386,"4,370",> 100%
Region,Region 2,All,2009-10,10,9.2,8.7,8.7,1,371,"4,293",> 100%
Region,Region 2,All,2009-10,11,9.2,8.6,9,1,369,"4,127",99.40%
Region,Region 2,All,2009-10,12,9.1,8.6,8.3,0,339,"4,061",97.80%
Region,Region 2,All,2009-10,13,9.1,8.5,8.1,0,341,"4,236",> 100%
Region,Region 2,All,2009-10,14,9,8.4,8.5,1,350,"4,119",99.20%
Region,Region 2,All,2009-10,15,8.9,8.3,8.1,1,320,"3,982",95.90%
Region,Region 2,All,2009-10,16,8.8,8.3,7.2,0,287,"3,961",95.40%
Region,Region 2,All,2009-10,17,8.7,8.2,7.7,0,317,"4,117",99.20%
Region,Region 2,All,2009-10,18,8.6,8.1,8.6,1,348,"4,076",98.20%
Region,Region 2,All,2009-10,19,8.5,8,7.7,0,310,"4,051",97.60%
Region,Region 2,All,2009-10,20,8.4,7.9,8.1,0,328,"4,030",97.10%
Region,Region 2,All,2009-10,21,8.3,7.8,8.1,0,315,"3,913",94.30%
Region,Region 2,All,2009-10,22,8.2,7.7,7.7,0,297,"3,879",93.50%
Region,Region 2,All,2009-10,23,8.1,7.6,7.7,0,300,"3,889",93.70%
Region,Region 2,All,2009-10,24,8.1,7.5,6.7,0,257,"3,845",92.60%
Region,Region 2,All,2009-10,25,8,7.4,6.8,1,272,"4,010",96.60%
Region,Region 2,All,2009-10,26,7.9,7.4,7.7,0,309,"3,999",96.40%
Region,Region 2,All,2009-10,27,7.9,7.3,7.4,0,306,"4,151",> 100%
Region,Region 2,All,2009-10,28,7.8,7.3,7.1,1,282,"3,977",95.80%
Region,Region 2,All,2009-10,29,7.8,7.2,6.8,0,269,"3,945",95.10%
Region,Region 2,All,2009-10,30,7.8,7.2,8.3,0,317,"3,828",92.20%
Region,Region 2,All,2009-10,31,7.7,7.2,7.3,0,277,"3,776",91%
Region,Region 2,All,2009-10,32,7.7,7.2,7.4,0,285,"3,874",93.30%
Region,Region 2,All,2009-10,33,7.8,7.2,7,0,262,"3,738",90.10%
Region,Region 2,All,2009-10,34,7.8,7.2,7.2,0,278,"3,870",93.20%
Region,Region 2,All,2009-10,35,7.8,7.3,6.8,0,272,"4,007",96.50%
Region,Region 2,All,2009-10,36,7.9,7.3,7.4,1,288,"3,883",93.60%
Region,Region 2,All,2009-10,37,7.9,7.4,7.3,0,287,"3,934",94.80%
Region,Region 2,All,2009-10,38,8,7.4,7.8,0,311,"3,978",95.80%
Region,Region 2,All,2009-10,39,8.1,7.5,7.3,0,291,"3,970",95.70%
Region,Region 3,All,2009-10,40,7.5,7,7.1,8,348,"4,991",99.10%
Region,Region 3,All,2009-10,41,7.5,7.1,7.2,10,340,"4,880",96.90%
Region,Region 3,All,2009-10,42,7.6,7.1,8.2,14,417,"5,235",> 100%
Region,Region 3,All,2009-10,43,7.7,7.2,8.6,27,405,"5,011",99.50%
Region,Region 3,All,2009-10,44,7.8,7.3,8.3,35,391,"5,139",> 100%
Region,Region 3,All,2009-10,45,7.8,7.4,8.5,39,391,"5,033",99.90%
Region,Region 3,All,2009-10,46,7.9,7.5,8,12,392,"5,074",> 100%
Region,Region 3,All,2009-10,47,8,7.5,8,20,370,"4,881",96.90%
Region,Region 3,All,2009-10,48,8.1,7.6,7.3,8,365,"5,106",> 100%
Region,Region 3,All,2009-10,49,8.2,7.7,7.7,10,391,"5,201",> 100%
Region,Region 3,All,2009-10,50,8.2,7.8,7.3,3,379,"5,227",> 100%
Region,Region 3,All,2009-10,51,8.3,7.8,7.3,2,392,"5,417",> 100%
Region,Region 3,All,2009-10,52,8.3,7.9,7.9,3,404,"5,126",> 100%
Region,Region 3,All,2009-10,1,8.4,7.9,8,3,427,"5,385",> 100%
Region,Region 3,All,2009-10,2,8.4,8,8.2,0,437,"5,339",> 100%
Region,Region 3,All,2009-10,3,8.5,8,7.6,0,397,"5,233",> 100%
Region,Region 3,All,2009-10,4,8.5,8,7.6,1,386,"5,108",> 100%
Region,Region 3,All,2009-10,5,8.5,8,7.6,1,398,"5,227",> 100%
Region,Region 3,All,2009-10,6,8.5,8,8.1,0,447,"5,491",> 100%
Region,Region 3,All,2009-10,7,8.5,8,7.9,0,427,"5,382",> 100%
Region,Region 3,All,2009-10,8,8.5,8,8.1,3,429,"5,308",> 100%
Region,Region 3,All,2009-10,9,8.5,8,8.3,1,435,"5,253",> 100%
Region,Region 3,All,2009-10,10,8.4,8,8,3,418,"5,281",> 100%
Region,Region 3,All,2009-10,11,8.4,7.9,7.5,1,384,"5,143",> 100%
Region,Region 3,All,2009-10,12,8.3,7.9,7.4,2,370,"5,055",> 100%
Region,Region 3,All,2009-10,13,8.3,7.8,7.4,0,376,"5,047",> 100%
Region,Region 3,All,2009-10,14,8.2,7.7,7.8,1,391,"5,028",99.80%
Region,Region 3,All,2009-10,15,8.1,7.7,8.1,0,403,"4,994",99.20%
Region,Region 3,All,2009-10,16,8,7.6,7.1,1,350,"4,933",97.90%
Region,Region 3,All,2009-10,17,8,7.5,7.1,0,366,"5,158",> 100%
Region,Region 3,All,2009-10,18,7.9,7.4,6.9,0,335,"4,877",96.80%
Region,Region 3,All,2009-10,19,7.8,7.3,7.8,0,375,"4,818",95.70%
Region,Region 3,All,2009-10,20,7.7,7.2,6.6,0,315,"4,808",95.50%
Region,Region 3,All,2009-10,21,7.6,7.2,6.5,0,304,"4,680",92.90%
Region,Region 3,All,2009-10,22,7.5,7.1,6.8,0,323,"4,747",94.30%
Region,Region 3,All,2009-10,23,7.5,7,7.2,0,336,"4,665",92.60%
Region,Region 3,All,2009-10,24,7.4,6.9,6.5,0,315,"4,839",96.10%
Region,Region 3,All,2009-10,25,7.3,6.8,6.9,0,322,"4,669",92.70%
Region,Region 3,All,2009-10,26,7.3,6.8,6.7,0,313,"4,662",92.60%
Region,Region 3,All,2009-10,27,7.2,6.7,5.8,0,279,"4,796",95.20%
Region,Region 3,All,2009-10,28,7.1,6.7,6.8,0,320,"4,704",93.40%
Region,Region 3,All,2009-10,29,7.1,6.6,5.9,1,277,"4,701",93.30%
Region,Region 3,All,2009-10,30,7.1,6.6,6.4,0,305,"4,741",94.10%
Region,Region 3,All,2009-10,31,7.1,6.6,6.4,0,300,"4,705",93.40%
Region,Region 3,All,2009-10,32,7.1,6.6,6.7,0,313,"4,701",93.30%
Region,Region 3,All,2009-10,33,7.1,6.6,6.4,0,295,"4,576",90.90%
Region,Region 3,All,2009-10,34,7.1,6.6,5.9,1,268,"4,598",91.30%
Region,Region 3,All,2009-10,35,7.1,6.6,6.7,0,306,"4,589",91.10%
Region,Region 3,All,2009-10,36,7.1,6.7,6.7,0,306,"4,593",91.20%
Region,Region 3,All,2009-10,37,7.2,6.7,6.7,1,324,"4,822",95.70%
Region,Region 3,All,2009-10,38,7.2,6.7,6.7,0,321,"4,820",95.70%
Region,Region 3,All,2009-10,39,7.3,6.8,6.5,1,304,"4,701",93.30%
Region,Region 4,All,2009-10,40,7.1,6.7,7.2,41,698,"10,210",98%
Region,Region 4,All,2009-10,41,7.1,6.8,7.8,36,731,"9,786",93.90%
Region,Region 4,All,2009-10,42,7.2,6.9,7.7,28,770,"10,413",99.90%
Region,Region 4,All,2009-10,43,7.3,6.9,7.4,41,709,"10,075",96.70%
Region,Region 4,All,2009-10,44,7.4,7,7.5,30,738,"10,203",97.90%
Region,Region 4,All,2009-10,45,7.5,7.1,8,24,785,"10,158",97.50%
Region,Region 4,All,2009-10,46,7.6,7.2,7.7,29,744,"10,027",96.20%
Region,Region 4,All,2009-10,47,7.7,7.3,7.5,18,739,"10,050",96.50%
Region,Region 4,All,2009-10,48,7.7,7.4,7.6,16,784,"10,501",> 100%
Region,Region 4,All,2009-10,49,7.8,7.5,7.8,5,836,"10,741",> 100%
